segment_type,segment,orders,observed,expected,raw_late_rate,smr,ci_lower,ci_upper,excess_late_orders,p_excess,q_excess,seller_tail,positive_excess,seller_share,cumulative_positive_excess_share
seller,d598f929fc44e1e38678e7f47250ec04,1,0.0,0.027618429333299912,0.0,0.0,0.0,133.56586682017445,-0.027618429333299912,1.0,,False,0.0,0.32971506105834464,0.9999999999999998
seller,a4b8d97cd5d3674eeff96abc99d8ed67,1,0.0,0.028152514211490672,0.0,0.0,0.0,131.03197200796689,-0.028152514211490672,1.0,,False,0.0,0.33005427408412485,0.9999999999999998
seller,43b2c864251aa0ce4030c746984e088a,1,0.0,0.028267715742274043,0.0,0.0,0.0,130.4979676372385,-0.028267715742274043,1.0,,False,0.0,0.330393487109905,0.9999999999999998
seller,aa8af66c623d7d544dfe4bb85b5ebe3b,1,0.0,0.028356097316166222,0.0,0.0,0.0,130.09122563600639,-0.028356097316166222,1.0,,False,0.0,0.33073270013568523,0.9999999999999998
seller,c2bda99904207edd1834f03e0022b007,1,0.0,0.02849283498436076,0.0,0.0,0.0,129.46691531884065,-0.02849283498436076,1.0,,False,0.0,0.3310719131614654,0.9999999999999998
seller,2039c5e51785b5dde7cf93ccb3b7be2c,1,0.0,0.02916528042899394,0.0,0.0,0.0,126.4818784477288,-0.02916528042899394,1.0,,False,0.0,0.3314111261872456,0.9999999999999998
seller,db6a4d4b5f1f5f98820ce6ce2619e2de,1,0.0,0.029664233426531263,0.0,0.0,0.0,124.35445073104955,-0.029664233426531263,1.0,,False,0.0,0.33175033921302577,0.9999999999999998
seller,674207551483fec113276b67b0d871ff,1,0.0,0.02970036178096816,0.0,0.0,0.0,124.20318248371474,-0.02970036178096816,1.0,,False,0.0,0.332089552238806,0.9999999999999998
seller,08d1c9478fb0d7d7fcac9c0da4e82fc7,1,0.0,0.029736965867866335,0.0,0.0,0.0,124.05029721274039,-0.029736965867866335,1.0,,False,0.0,0.33242876526458615,0.9999999999999998
seller,5a4236931428800e9d9cc04af0987118,1,0.0,0.029754456899192892,0.0,0.0,0.0,123.97737477150855,-0.029754456899192892,1.0,,False,0.0,0.33276797829036636,0.9999999999999998
seller,f307937c1bb287c3efc2a514b94b0d1d,1,0.0,0.03035891438397544,0.0,0.0,0.0,121.50893827946176,-0.03035891438397544,1.0,,False,0.0,0.3331071913161465,0.9999999999999998
seller,528ce32f560edd11add4169f6a5b65be,1,0.0,0.030390492184326774,0.0,0.0,0.0,121.38268218032985,-0.030390492184326774,1.0,,False,0.0,0.33344640434192674,0.9999999999999998
seller,6a3139c7bf09ece22a4713d956acbe5e,1,0.0,0.030418690033832695,0.0,0.0,0.0,121.27016153591883,-0.030418690033832695,1.0,,False,0.0,0.3337856173677069,0.9999999999999998
seller,c12d7463a579237ffb9248bd7cff378b,1,0.0,0.030495436565655506,0.0,0.0,0.0,120.96496622279597,-0.030495436565655506,1.0,,False,0.0,0.3341248303934871,0.9999999999999998
seller,a9415cf907dfa12f9ed18693244f5329,1,0.0,0.030633931824308763,0.0,0.0,0.0,120.41808656069152,-0.030633931824308763,1.0,,False,0.0,0.3344640434192673,0.9999999999999998
seller,497709c2976a8fa308730a2dec5b0726,1,0.0,0.031087074384002884,0.0,0.0,0.0,118.66280527228378,-0.031087074384002884,1.0,,False,0.0,0.3348032564450475,0.9999999999999998
seller,5de1c80811ce7007f62f00d971236c09,1,0.0,0.03114040813768059,0.0,0.0,0.0,118.45957309886086,-0.03114040813768059,1.0,,False,0.0,0.33514246947082765,0.9999999999999998
seller,dde698c6d0bd24834c586e5111c2bba7,1,0.0,0.031430291722144864,0.0,0.0,0.0,117.36701290350604,-0.031430291722144864,1.0,,False,0.0,0.33548168249660787,0.9999999999999998
seller,78813699ffac347fe27dba345a5f1551,1,0.0,0.03154632709187054,0.0,0.0,0.0,116.93530734563888,-0.03154632709187054,1.0,,False,0.0,0.3358208955223881,0.9999999999999998
seller,bec568278124768c474ee90971ca94d1,1,0.0,0.0315767737929718,0.0,0.0,0.0,116.82255693059395,-0.0315767737929718,1.0,,False,0.0,0.33616010854816825,0.9999999999999998
seller,539ed9e19811677513447759be5eccfc,1,0.0,0.03182154812282979,0.0,0.0,0.0,115.92394687634369,-0.03182154812282979,1.0,,False,0.0,0.33649932157394846,0.9999999999999998
seller,cad9969167c09b48ae6f1d123f7fa68d,1,0.0,0.032339364860137214,0.0,0.0,0.0,114.06777684310661,-0.032339364860137214,1.0,,False,0.0,0.3368385345997286,0.9999999999999998
seller,d297f1055de2956aedfd3b04113dce3e,1,0.0,0.03272711173993967,0.0,0.0,0.0,112.71631555595182,-0.03272711173993967,1.0,,False,0.0,0.33717774762550884,0.9999999999999998
seller,d7f1cfc638473be93baedbfd02208016,1,0.0,0.032773101188028134,0.0,0.0,0.0,112.55814434373596,-0.032773101188028134,1.0,,False,0.0,0.337516960651289,0.9999999999999998
seller,ed49da7cadefc454d6a67de249eab240,1,0.0,0.03335205548582992,0.0,0.0,0.0,110.60426112810967,-0.03335205548582992,1.0,,False,0.0,0.3378561736770692,0.9999999999999998
seller,499185655c29ecfdbfe776ef7cf875b5,1,0.0,0.03361953560123255,0.0,0.0,0.0,109.72428346031927,-0.03361953560123255,1.0,,False,0.0,0.3381953867028494,0.9999999999999998
seller,b4f8921fcc4ff77b66bea6dda43dcd51,18,1.0,1.0340669232606854,0.05555555555555555,0.9670553979685731,0.024483722875939362,5.388087816763386,-0.03406692326068539,0.6444420109179466,,False,0.0,0.3385345997286296,0.9999999999999998
seller,50a7e551a7b3f8d37cd6e32d8bfbe5ea,1,0.0,0.034130406938294576,0.0,0.0,0.0,108.08190657624374,-0.034130406938294576,1.0,,False,0.0,0.33887381275440975,0.9999999999999998
seller,87d73636a3acf123e842bb890a4db036,1,0.0,0.03442614509658173,0.0,0.0,0.0,107.15342783122746,-0.03442614509658173,1.0,,False,0.0,0.33921302578018997,0.9999999999999998
seller,d4f91e8be86b38da2ee35bc489645a9d,1,0.0,0.03445471362619661,0.0,0.0,0.0,107.0645803106953,-0.03445471362619661,1.0,,False,0.0,0.33955223880597013,0.9999999999999998
seller,5e063e85d44b0f5c3e6ec3131103a57e,1,0.0,0.03467680247431243,0.0,0.0,0.0,106.3788812952564,-0.03467680247431243,1.0,,False,0.0,0.33989145183175035,0.9999999999999998
seller,4fae87d32467e18eb46e4a76a0a0b9ce,1,0.0,0.03479413792083632,0.0,0.0,0.0,106.02014231554982,-0.03479413792083632,1.0,,False,0.0,0.3402306648575305,0.9999999999999998
seller,17998cf586426bf0f2c3726cb0a4b211,1,0.0,0.03511062447996253,0.0,0.0,0.0,105.06447859448248,-0.03511062447996253,1.0,,False,0.0,0.3405698778833107,0.9999999999999998
seller,79b93a308a97792cf53ac75f46da00b5,1,0.0,0.03511062447996253,0.0,0.0,0.0,105.06447859448248,-0.03511062447996253,1.0,,False,0.0,0.3409090909090909,0.9999999999999998
seller,4965a7002cca77301c82d3f91b82e1a9,1,0.0,0.03571775492177036,0.0,0.0,0.0,103.27859245894325,-0.03571775492177036,1.0,,False,0.0,0.3412483039348711,0.9999999999999998
seller,693660429f9dc4ff704eb3d88dad54d7,1,0.0,0.03572002605557832,0.0,0.0,0.0,103.27202584830845,-0.03572002605557832,1.0,,False,0.0,0.3415875169606513,0.9999999999999998
seller,204b4e07bddef3c9b317f70189135b22,1,0.0,0.03603826100568167,0.0,0.0,0.0,102.36008484239456,-0.03603826100568167,1.0,,False,0.0,0.3419267299864315,0.9999999999999998
seller,b5f0712d22a873b6797ab6cc65c3fcba,1,0.0,0.036759549010588845,0.0,0.0,0.0,100.35159716054535,-0.036759549010588845,1.0,,False,0.0,0.3422659430122117,0.9999999999999998
seller,c092292535a57dacd95a8765f5518f87,1,0.0,0.03702559427030213,0.0,0.0,0.0,99.63052658071041,-0.03702559427030213,1.0,,False,0.0,0.34260515603799185,0.9999999999999998
seller,96f7c797de9ca20efbe14545bed63eec,1,0.0,0.03718882719524163,0.0,0.0,0.0,99.19321829503495,-0.03718882719524163,1.0,,False,0.0,0.34294436906377207,0.9999999999999998
seller,b3809b8d4394588a47c8470ea331e135,1,0.0,0.03754642419137743,0.0,0.0,0.0,98.24848926521983,-0.03754642419137743,1.0,,False,0.0,0.34328358208955223,0.9999999999999998
seller,c35affa65afd250151285c5917fc1c8a,8,1.0,1.0376956801612052,0.125,0.9636736657173429,0.02439810482814844,5.369246010615894,-0.03769568016120517,0.6457299062815322,,False,0.0,0.34362279511533245,0.9999999999999998
seller,a7ecf689b40a44361e259b28939023e4,1,0.0,0.038027055709082117,0.0,0.0,0.0,97.00670707548124,-0.038027055709082117,1.0,,False,0.0,0.3439620081411126,0.9999999999999998
seller,e64882b4ef12aee8d0faca4db5b681f4,1,0.0,0.03813173304503983,0.0,0.0,0.0,96.74040909068476,-0.03813173304503983,1.0,,False,0.0,0.3443012211668928,0.9999999999999998
seller,d3891911c2feae53c52fea2bd14054e5,2,0.0,0.03847574102709166,0.0,0.0,0.0,95.87546219100783,-0.03847574102709166,1.0,,False,0.0,0.344640434192673,0.9999999999999998
seller,35281d148dcf7134bae913c57db4e6da,1,0.0,0.0386758799149547,0.0,0.0,0.0,95.37932846584225,-0.0386758799149547,1.0,,False,0.0,0.3449796472184532,0.9999999999999998
seller,22a23e5ac7061fc538cc2a019afaaf16,1,0.0,0.03871159477853434,0.0,0.0,0.0,95.29133261540096,-0.03871159477853434,1.0,,False,0.0,0.34531886024423336,0.9999999999999998
seller,31e60bf8d103ce47932a85f5562deb16,1,0.0,0.03890246360717662,0.0,0.0,0.0,94.82380065599293,-0.03890246360717662,1.0,,False,0.0,0.3456580732700136,0.9999999999999998
seller,87f3e35268860433e13d577825aada95,1,0.0,0.03917487402825662,0.0,0.0,0.0,94.16442415240869,-0.03917487402825662,1.0,,False,0.0,0.34599728629579374,0.9999999999999998
seller,d4d99b60c4c94cd35acd502cec65dc8d,1,0.0,0.03917487402825662,0.0,0.0,0.0,94.16442415240869,-0.03917487402825662,1.0,,False,0.0,0.34633649932157395,0.9999999999999998
seller,7178e1eaa97257d8b6d4b80efd77a025,1,0.0,0.03970442389842099,0.0,0.0,0.0,92.90852484225665,-0.03970442389842099,1.0,,False,0.0,0.3466757123473541,0.9999999999999998
seller,3e35a8bb43569389d3cebef0ce820f69,1,0.0,0.039740939969495785,0.0,0.0,0.0,92.82315559081977,-0.039740939969495785,1.0,,False,0.0,0.34701492537313433,0.9999999999999998
seller,a72f15980dc3e9bfd1a49ac9b2f3af65,1,0.0,0.04012431434360433,0.0,0.0,0.0,91.93626145294941,-0.04012431434360433,1.0,,False,0.0,0.3473541383989145,0.9999999999999998
seller,d8bf0fc082fd4a77fc2e5679b6c00133,1,0.0,0.04028142633706667,0.0,0.0,0.0,91.57767709728431,-0.04028142633706667,1.0,,False,0.0,0.3476933514246947,0.9999999999999998
seller,dda37071807e404c5bb2a1590c66326f,1,0.0,0.04039492358040507,0.0,0.0,0.0,91.32037214456699,-0.04039492358040507,1.0,,False,0.0,0.3480325644504749,0.9999999999999998
seller,751e274377499a8503fd6243ad9c56f6,1,0.0,0.04042746564652241,0.0,0.0,0.0,91.24686386150587,-0.04042746564652241,1.0,,False,0.0,0.3483717774762551,0.9999999999999998
seller,baeda7047354773262ba2405f97038ba,1,0.0,0.04045770669085836,0.0,0.0,0.0,91.17865929230877,-0.04045770669085836,1.0,,False,0.0,0.3487109905020353,0.9999999999999998
seller,eae9af4811c294c56795d70e715b7337,1,0.0,0.040591797156869364,0.0,0.0,0.0,90.8774607800203,-0.040591797156869364,1.0,,False,0.0,0.34905020352781546,0.9999999999999998
seller,13e85aac53340018b40c2af68001b7e0,1,0.0,0.04060071855621331,0.0,0.0,0.0,90.85749182016409,-0.04060071855621331,1.0,,False,0.0,0.3493894165535957,0.9999999999999998
seller,9558aa23f77a9e0a0eca83540999f43b,1,0.0,0.0406088778372013,0.0,0.0,0.0,90.83923640792156,-0.0406088778372013,1.0,,False,0.0,0.34972862957937584,0.9999999999999998
seller,b452cb0ae35044c4a53179c39f49fb06,2,0.0,0.04104291115389949,0.0,0.0,0.0,89.87860145401636,-0.04104291115389949,1.0,,False,0.0,0.35006784260515605,0.9999999999999998
seller,b5dd7151a92ccaaa282cbe9681a05f44,1,0.0,0.04146505198644734,0.0,0.0,0.0,88.96357962651604,-0.04146505198644734,1.0,,False,0.0,0.3504070556309362,0.9999999999999998
seller,443d880f15cbd3572885e1d44bf2c478,1,0.0,0.04186916788555113,0.0,0.0,0.0,88.10491443721651,-0.04186916788555113,1.0,,False,0.0,0.35074626865671643,0.9999999999999998
seller,ae9690c6e8fee182c28c9ff8e11ca52c,1,0.0,0.041903580506801666,0.0,0.0,0.0,88.03255973591963,-0.041903580506801666,1.0,,False,0.0,0.3510854816824966,0.9999999999999998
seller,bac44fa8e13424950488659b5f765c41,1,0.0,0.04196302074971284,0.0,0.0,0.0,87.90786240380893,-0.04196302074971284,1.0,,False,0.0,0.3514246947082768,0.9999999999999998
seller,913fd0ebba70bb919f7254a02239173c,1,0.0,0.04215984901365352,0.0,0.0,0.0,87.49745410424234,-0.04215984901365352,1.0,,False,0.0,0.35176390773405697,0.9999999999999998
seller,fedaedd3ca31d56ab33e92035e4b361c,1,0.0,0.04259717893901527,0.0,0.0,0.0,86.59914919237167,-0.04259717893901527,1.0,,False,0.0,0.3521031207598372,0.9999999999999998
seller,4a1917ef994878940e1fb03eeb787ad7,2,0.0,0.04283319017922786,0.0,0.0,0.0,86.12198714778133,-0.04283319017922786,1.0,,False,0.0,0.35244233378561735,0.9999999999999998
seller,964ff64dc05b13811c6d0f41e0aa5f6b,1,0.0,0.04287121609199423,0.0,0.0,0.0,86.04559866457338,-0.04287121609199423,1.0,,False,0.0,0.35278154681139756,0.9999999999999998
seller,e00d85ce20ea50c1224c66ca5050527d,1,0.0,0.042902953091356735,0.0,0.0,0.0,85.9819473559059,-0.042902953091356735,1.0,,False,0.0,0.3531207598371777,0.9999999999999998
seller,f5b84683a9bf9e1df748cf40f601b39c,1,0.0,0.0436291799122537,0.0,0.0,0.0,84.55074015906212,-0.0436291799122537,1.0,,False,0.0,0.35345997286295794,0.9999999999999998
seller,6e864f5c4669eff3d98140a07cc50202,13,1.0,1.0440087781209735,0.07692307692307693,0.9578463524031079,0.024250570028594338,5.336778298901707,-0.04400877812097348,0.6479594031665253,,False,0.0,0.35379918588873815,0.9999999999999998
seller,398cb257329ef7af7f1943a8974a3cbc,1,0.0,0.04429780293856717,0.0,0.0,0.0,83.2745465780713,-0.04429780293856717,1.0,,False,0.0,0.3541383989145183,0.9999999999999998
seller,1782ce2db72c3dda627d5e7c898104e1,9,1.0,1.0444394697162005,0.1111111111111111,0.9574513688875854,0.024240569911791382,5.334577591607916,-0.0444394697162005,0.6481109914465177,,False,0.0,0.35447761194029853,0.9999999999999998
seller,bd43e172d599bed47a85da877172ca8c,1,0.0,0.04445495768574329,0.0,0.0,0.0,82.9801589328013,-0.04445495768574329,1.0,,False,0.0,0.3548168249660787,0.9999999999999998
seller,417a1e6c7321084d2a0ae0d023cfad93,1,0.0,0.04451305123013847,0.0,0.0,0.0,82.87186234531377,-0.04451305123013847,1.0,,False,0.0,0.3551560379918589,0.9999999999999998
seller,f114dca2828bf718548db175ebe2cfcd,1,0.0,0.04454729288411319,0.0,0.0,0.0,82.80816218642757,-0.04454729288411319,1.0,,False,0.0,0.35549525101763907,0.9999999999999998
seller,64cc804291f90c81f02bfc2bb58ff55a,1,0.0,0.044671626657367576,0.0,0.0,0.0,82.57768364711066,-0.044671626657367576,1.0,,False,0.0,0.3558344640434193,0.9999999999999998
seller,3606774ec64634822d78dc2db6d37045,1,0.0,0.04499550682195206,0.0,0.0,0.0,81.98328488021905,-0.04499550682195206,1.0,,False,0.0,0.35617367706919945,0.9999999999999998
seller,3d2400ac620cffa23ac81bd192f7f555,1,0.0,0.04501228247904885,0.0,0.0,0.0,81.95273047597485,-0.04501228247904885,1.0,,False,0.0,0.35651289009497966,0.9999999999999998
seller,1cbd50a8c52e6cf8e315c5709fab386f,9,1.0,1.0450268975636534,0.1111111111111111,0.9569131687723753,0.024226943864617368,5.331578932493003,-0.04502689756365341,0.6483176401478115,,False,0.0,0.3568521031207598,0.9999999999999998
seller,a663d9c3797e90eac99ff60939416a56,1,0.0,0.04529967359714422,0.0,0.0,0.0,81.4328042828655,-0.04529967359714422,1.0,,False,0.0,0.35719131614654004,0.9999999999999998
seller,7ad41305e96a6cab8294cd65891e9a86,2,0.0,0.04530434789958454,0.0,0.0,0.0,81.4244024059281,-0.04530434789958454,1.0,,False,0.0,0.3575305291723202,0.9999999999999998
seller,f3862c2188522d89860c38a3ea8b550d,1,0.0,0.04536232377576537,0.0,0.0,0.0,81.32033694633394,-0.04536232377576537,1.0,,False,0.0,0.3578697421981004,0.9999999999999998
seller,2cb98e27ce1c18abdb42209b34c382a7,1,0.0,0.0453629869175385,0.0,0.0,0.0,81.31914815970197,-0.0453629869175385,1.0,,False,0.0,0.3582089552238806,0.9999999999999998
seller,630008e0f062605a415d694489f6f82e,1,0.0,0.04537403236951866,0.0,0.0,0.0,81.29935254756084,-0.04537403236951866,1.0,,False,0.0,0.3585481682496608,0.9999999999999998
seller,a213f1bd6458f4a158f3746cb2514559,1,0.0,0.04555307270607842,0.0,0.0,0.0,80.97981617871643,-0.04555307270607842,1.0,,False,0.0,0.35888738127544095,0.9999999999999998
seller,edb65fe661681b1c0de8bd47c8655855,1,0.0,0.045606360605824535,0.0,0.0,0.0,80.8851968258747,-0.045606360605824535,1.0,,False,0.0,0.35922659430122117,0.9999999999999998
seller,d36b07fd3c5088e477a72d1fccfe29d4,1,0.0,0.04572499348369638,0.0,0.0,0.0,80.67534127542818,-0.04572499348369638,1.0,,False,0.0,0.35956580732700133,0.9999999999999998
seller,0bb27263628258b8111a0262769fa9db,1,0.0,0.04592875607759464,0.0,0.0,0.0,80.3174257078013,-0.04592875607759464,1.0,,False,0.0,0.35990502035278155,0.9999999999999998
seller,011b0eaba87386a2ae96a7d32bb531d1,1,0.0,0.045935233683225524,0.0,0.0,0.0,80.30609966094562,-0.045935233683225524,1.0,,False,0.0,0.36024423337856176,0.9999999999999998
seller,bc39d8938f90a3a2b98193723ed59774,2,0.0,0.04609403435545862,0.0,0.0,0.0,80.02943343311595,-0.04609403435545862,1.0,,False,0.0,0.3605834464043419,0.9999999999999998
seller,bac692d6c0ed08467878018e6cc9c26c,1,0.0,0.046210219208968215,0.0,0.0,0.0,79.82821802754007,-0.046210219208968215,1.0,,False,0.0,0.36092265943012214,0.9999999999999998
seller,ce3ad9de960102d0677a81f5d0bb7b2d,1,0.0,0.04663857381073478,0.0,0.0,0.0,79.0950312735521,-0.04663857381073478,1.0,,False,0.0,0.3612618724559023,0.9999999999999998
seller,e0a3c37054ade6478d923a6efc10f308,1,0.0,0.04663857381073478,0.0,0.0,0.0,79.0950312735521,-0.04663857381073478,1.0,,False,0.0,0.3616010854816825,0.9999999999999998
seller,4cc43a222a0f94910728b62b97a8c5f8,1,0.0,0.04678217751287075,0.0,0.0,0.0,78.85223925498227,-0.04678217751287075,1.0,,False,0.0,0.3619402985074627,0.9999999999999998
seller,052577151711aec5c744fe12e66db3e1,1,0.0,0.04695245999026658,0.0,0.0,0.0,78.56626585441218,-0.04695245999026658,1.0,,False,0.0,0.3622795115332429,0.9999999999999998
seller,29c322e3f09f886f8bacbe91dfbd979e,1,0.0,0.046989587877969675,0.0,0.0,0.0,78.50418828302617,-0.046989587877969675,1.0,,False,0.0,0.36261872455902305,0.9999999999999998
seller,cd2169d9f31ff6fbb9ca3373b0c9e354,1,0.0,0.04706304799981386,0.0,0.0,0.0,78.381652079324,-0.04706304799981386,1.0,,False,0.0,0.36295793758480327,0.9999999999999998
seller,6179a28a13a726c29b3bf54c070dccab,1,0.0,0.04730504603068115,0.0,0.0,0.0,77.98067571314482,-0.04730504603068115,1.0,,False,0.0,0.36329715061058343,0.9999999999999998
seller,5305693ffae2d3463377b1f6fe67b15a,1,0.0,0.04739128256039205,0.0,0.0,0.0,77.83877656007921,-0.04739128256039205,1.0,,False,0.0,0.36363636363636365,0.9999999999999998
seller,d180e07dc1e58c31c3f0cd599dc4d945,1,0.0,0.04739128256039205,0.0,0.0,0.0,77.83877656007921,-0.04739128256039205,1.0,,False,0.0,0.3639755766621438,0.9999999999999998
seller,0ee4fb99ac55ffbbc98795aa01b7f8fa,1,0.0,0.04791249820025949,0.0,0.0,0.0,76.99200819576461,-0.04791249820025949,1.0,,False,0.0,0.364314789687924,0.9999999999999998
seller,f00f5b35d0abcacbdd863672f4bb2c1a,1,0.0,0.04791249820025949,0.0,0.0,0.0,76.99200819576461,-0.04791249820025949,1.0,,False,0.0,0.3646540027137042,0.9999999999999998
seller,66fd84ee7528c0c0de85d0f44a73d5ab,10,1.0,1.0480368247538747,0.1,0.954164945716334,0.02415736488098652,5.316266813665985,-0.04803682475387472,0.6493745869805816,,False,0.0,0.3649932157394844,0.9999999999999998
seller,b026643914f651e8371425e5b8a1e780,1,0.0,0.04813513096771608,0.0,0.0,0.0,76.63590770300476,-0.04813513096771608,1.0,,False,0.0,0.36533242876526456,0.9999999999999998
seller,c0e6839516f5398edc34adf5f1d53d1a,1,0.0,0.04826709162773587,0.0,0.0,0.0,76.42638762171,-0.04826709162773587,1.0,,False,0.0,0.3656716417910448,0.9999999999999998
seller,eb1bf309f4f6af9a97e9ddac3fdbeabe,1,0.0,0.04826709162773587,0.0,0.0,0.0,76.42638762171,-0.04826709162773587,1.0,,False,0.0,0.366010854816825,0.9999999999999998
seller,9996ae921c50e8dff411ac69c0b4bb8b,1,0.0,0.048416658096961,0.0,0.0,0.0,76.19029480982451,-0.048416658096961,1.0,,False,0.0,0.36635006784260515,0.9999999999999998
seller,3ac588cd562971392504a9e17130c40b,1,0.0,0.04848967778182271,0.0,0.0,0.0,76.075561291867,-0.04848967778182271,1.0,,False,0.0,0.36668928086838537,0.9999999999999998
seller,2c2c9832d1bb38c5b0034a3b47d313ee,1,0.0,0.04899208457638851,0.0,0.0,0.0,75.29541733139014,-0.04899208457638851,1.0,,False,0.0,0.36702849389416553,0.9999999999999998
seller,e1bed63d68ac36fe1f3061befe196af5,1,0.0,0.04907033632891146,0.0,0.0,0.0,75.17534482315146,-0.04907033632891146,1.0,,False,0.0,0.36736770691994575,0.9999999999999998
seller,820c7c9eaf76d2b226b6c242bcf3f34d,1,0.0,0.04916889918142286,0.0,0.0,0.0,75.02465004357224,-0.04916889918142286,1.0,,False,0.0,0.3677069199457259,0.9999999999999998
seller,f09b760d23495ac9a7e00d29b769007c,1,0.0,0.04922890789293168,0.0,0.0,0.0,74.93319701783567,-0.04922890789293168,1.0,,False,0.0,0.3680461329715061,0.9999999999999998
seller,dd9661d3cda1e6feb237f0c4d8b26f2e,1,0.0,0.049314222071859905,0.0,0.0,0.0,74.8035617136687,-0.049314222071859905,1.0,,False,0.0,0.3683853459972863,0.9999999999999998
seller,4e92348462c75b6c842b994ce84a0ed4,1,0.0,0.04943308969454203,0.0,0.0,0.0,74.62368783558414,-0.04943308969454203,1.0,,False,0.0,0.3687245590230665,0.9999999999999998
seller,889009a0ed0bb52c87819941192931b8,1,0.0,0.04948400302044172,0.0,0.0,0.0,74.54690867652862,-0.04948400302044172,1.0,,False,0.0,0.36906377204884666,0.9999999999999998
seller,5a9b3bcab695173c820e53934574ae80,1,0.0,0.04975009114549547,0.0,0.0,0.0,74.14819489125576,-0.04975009114549547,1.0,,False,0.0,0.3694029850746269,0.9999999999999998
seller,a09a13f18ed27932d08438aa6f12756e,1,0.0,0.049835821546148684,0.0,0.0,0.0,74.02064097002956,-0.049835821546148684,1.0,,False,0.0,0.36974219810040704,0.9999999999999998
seller,258447aad3f7b01e2643c89f64dc5647,1,0.0,0.04987897811278542,0.0,0.0,0.0,73.95659641969227,-0.04987897811278542,1.0,,False,0.0,0.37008141112618725,0.9999999999999998
seller,0936e1837d0c79253456bbb2ffaaef10,1,0.0,0.0501443682260597,0.0,0.0,0.0,73.5651795927274,-0.0501443682260597,1.0,,False,0.0,0.3704206241519674,0.9999999999999998
seller,c1dde11f12d05c478f5de2d7319ad3b2,1,0.0,0.05022388254669881,0.0,0.0,0.0,73.44871139111892,-0.05022388254669881,1.0,,False,0.0,0.37075983717774763,0.9999999999999998
seller,4dc2e811a1760953cb7c6a590b498943,1,0.0,0.05056328912814132,0.0,0.0,0.0,72.95568618499674,-0.05056328912814132,1.0,,False,0.0,0.3710990502035278,0.9999999999999998
seller,2c00c85d30361cd2ced2969cffbbffa3,1,0.0,0.05063444974116679,0.0,0.0,0.0,72.8531557659015,-0.05063444974116679,1.0,,False,0.0,0.371438263229308,0.9999999999999998
seller,fe9d9cf8631285d5982c6e2cf27fb114,1,0.0,0.050647741708181336,0.0,0.0,0.0,72.83403622156081,-0.050647741708181336,1.0,,False,0.0,0.37177747625508817,0.9999999999999998
seller,712efd3b68f9686dc856b84abd0f21ae,1,0.0,0.05081400501439201,0.0,0.0,0.0,72.59572342446019,-0.05081400501439201,1.0,,False,0.0,0.3721166892808684,0.9999999999999998
seller,b2f4d63c7203f539a78252565ca32257,1,0.0,0.05119852929835912,0.0,0.0,0.0,72.05049646283807,-0.05119852929835912,1.0,,False,0.0,0.3724559023066486,0.9999999999999998
seller,50bf89f1349bc0409a268c3a49678009,1,0.0,0.05127578000725215,0.0,0.0,0.0,71.94194712576194,-0.05127578000725215,1.0,,False,0.0,0.37279511533242876,0.9999999999999998
seller,b6f52e346160519c24a23af05410ad32,1,0.0,0.051327950243115136,0.0,0.0,0.0,71.86882461975466,-0.051327950243115136,1.0,,False,0.0,0.373134328358209,0.9999999999999998
seller,436bf27f2f18474fc6047702e9f8a866,1,0.0,0.051496200615739854,0.0,0.0,0.0,71.63401202430508,-0.051496200615739854,1.0,,False,0.0,0.37347354138398914,0.9999999999999998
seller,749e7cdabbaf72f16677859e27874ba5,1,0.0,0.05153472669998159,0.0,0.0,0.0,71.58046021257455,-0.05153472669998159,1.0,,False,0.0,0.37381275440976935,0.9999999999999998
seller,fdf736c18c589ed030e058312203e1b2,1,0.0,0.051601680263445915,0.0,0.0,0.0,71.48758403371409,-0.051601680263445915,1.0,,False,0.0,0.3741519674355495,0.9999999999999998
seller,6561d6bf844e464b4019442692b40e02,1,0.0,0.0516331505729508,0.0,0.0,0.0,71.44401248384092,-0.0516331505729508,1.0,,False,0.0,0.37449118046132973,0.9999999999999998
seller,4b90495391ac0bd181a80a459df1e718,1,0.0,0.05200584167493783,0.0,0.0,0.0,70.93202100585646,-0.05200584167493783,1.0,,False,0.0,0.3748303934871099,0.9999999999999998
seller,75fdd0a732287f9497b179f6bd445d32,1,0.0,0.052046424271626326,0.0,0.0,0.0,70.87671258378778,-0.052046424271626326,1.0,,False,0.0,0.3751696065128901,0.9999999999999998
seller,d6b1ce66b035a475f00c017792ff9769,89,6.0,6.052189411478251,0.06741573033707865,0.9913767716226344,0.3638178027466984,2.1578098659223723,-0.05218941147825085,0.5626663106159859,,False,0.0,0.37550881953867027,0.9999999999999998
seller,8fb67a334bacec338885b4e9e1708073,1,0.0,0.05230914063036022,0.0,0.0,0.0,70.52074283118523,-0.05230914063036022,1.0,,False,0.0,0.3758480325644505,0.9999999999999998
seller,7ab0dd5487bab2dc835337b244f689fb,1,0.0,0.052405501675369316,0.0,0.0,0.0,70.39107223827448,-0.052405501675369316,1.0,,False,0.0,0.37618724559023065,0.9999999999999998
seller,570d4583587a5fe2d47c7be89b91ad27,2,0.0,0.05271640867872271,0.0,0.0,0.0,69.97592488888253,-0.05271640867872271,1.0,,False,0.0,0.37652645861601086,0.9999999999999998
