segment_type,segment,orders,observed,expected,raw_late_rate,smr,ci_lower,ci_upper,excess_late_orders,p_excess,q_excess,seller_tail
route,SP->SC,2289,256.0,191.51765835198998,0.11183923110528615,1.3366913641430287,1.1779498764547558,1.5108621560009659,64.48234164801002,5.22299575629651e-06,,False
route,GO->PR,9,1.0,0.7495827733454978,0.1111111111111111,1.3340754824672043,0.03377586690165355,7.43299284490202,0.25041722665450217,0.5274363222224363,,False
route,GO->DF,27,2.0,1.4995685354717434,0.07407407407407407,1.3337169677082,0.1615193122652239,4.817844264417814,0.5004314645282566,0.4420301801219178,,False
route,MA->PE,21,3.0,2.30503237000209,0.14285714285714285,1.301500160710229,0.2684006224585212,3.803535769753365,0.69496762999791,0.4052952412905409,,False
route,RS->BA,41,7.0,5.418165319196909,0.17073170731707318,1.2919502428614624,0.5194310039873452,2.6619112766090596,1.581834680803091,0.30115693640589114,,False
route,PE->AL,9,1.0,0.7744061910399129,0.1111111111111111,1.291311990490608,0.03269318902305237,7.194729917457149,0.22559380896008707,0.539022567727683,,False
route,MG->PB,47,6.0,4.745858924132638,0.1276595744680851,1.2642600835625495,0.4639611688190401,2.7517619531654027,1.254141075867362,0.33954420553179127,,False
route,MG->MA,63,10.0,7.928768449388219,0.15873015873015872,1.2612299203631803,0.6048087703333604,2.3194467286324616,2.071231550611781,0.27457782952047405,,False
route,MA->PB,4,1.0,0.8034861622497678,0.25,1.2445765054621376,0.0315099489870489,6.934336461175948,0.19651383775023223,0.5522347423043767,,False
route,RJ->SC,112,12.0,9.691934674541283,0.10714285714285714,1.2381428892129793,0.6397664983246174,2.1627864561694508,2.308065325458717,0.2687802267842771,,False
route,RJ->RO,13,2.0,1.6448332119095945,0.15384615384615385,1.2159287552797338,0.14725461328858286,4.392352741550219,0.35516678809040547,0.4894288135152712,,False
route,MG->RJ,1130,106.0,87.24765698068225,0.09380530973451327,1.2149323393689502,0.9946870525822903,1.4694256667125545,18.75234301931775,0.028158963581047712,,False
route,MG->BA,359,38.0,31.477983046732096,0.10584958217270195,1.2071929749623838,0.8542815975621367,1.6569666754641204,6.522016953267904,0.1421949423288537,,False
route,ES->SP,99,10.0,8.28779626091663,0.10101010101010101,1.2065933675466582,0.5786084195561612,2.2189681627120263,1.7122037390833693,0.3196648497797059,,False
route,SC->RJ,462,48.0,39.956038574415,0.1038961038961039,1.2013202938175103,0.8857587510225646,1.592776422607582,8.043961425585003,0.1181578533689257,,False
route,RJ->SP,1302,120.0,101.86356894522658,0.09216589861751152,1.1780462950844146,0.9767174531204268,1.408654603948828,18.136431054773425,0.04304254788003523,,False
route,SP->CE,952,148.0,125.67210546461743,0.15546218487394958,1.1776678639451053,0.9955814478608406,1.3834178624088775,22.32789453538257,0.028133816700095432,,False
route,MG->TO,15,2.0,1.6986400180116046,0.13333333333333333,1.1774125057651483,0.1425901167850093,4.253218805112716,0.3013599819883954,0.506332008107862,,False
route,MG->CE,73,9.0,7.64753981701442,0.1232876712328767,1.1768490541202017,0.5381303263334908,2.2340260868480226,1.3524601829855802,0.35838386467140565,,False
route,RJ->PE,91,12.0,10.209878556621497,0.13186813186813187,1.175332295428484,0.6073113479592671,2.053068989207768,1.7901214433785029,0.32732757866647905,,False
route,PE->CE,17,1.0,0.8513958303089086,0.058823529411764705,1.17454181051976,0.02973682402825947,6.5441281159638285,0.14860416969109136,0.5731812505861443,,False
route,SP->TO,195,25.0,21.428422550409053,0.1282051282051282,1.1666747723118223,0.7550103984448676,1.7222421114159836,3.571577449590947,0.24701100900155623,,False
route,RJ->PI,22,3.0,2.698271878570763,0.13636363636363635,1.1118227276596968,0.22928457573493424,3.249217819512771,0.3017281214292371,0.5059520864380248,,False
route,GO->SC,10,1.0,0.9131541755287783,0.1,1.0951053248165152,0.02772566633627793,6.101536345395933,0.08684582447122169,0.5987434078059337,,False
route,PE->RS,13,2.0,1.8301946484089355,0.15384615384615385,1.0927799410509058,0.13234072056462826,3.947496881823298,0.16980535159106447,0.5460867410436637,,False
route,ES->RJ,59,5.0,4.5758292820708775,0.0847457627118644,1.0926981082076463,0.3547961014366518,2.549992877802895,0.42417071792912253,0.4822262508721483,,False
route,MA->RS,16,2.0,1.8369994631972937,0.125,1.0887319457998121,0.13185048955996986,3.9328741311385067,0.16300053680270632,0.5480810803678704,,False
route,GO->PB,7,1.0,0.9192634965498996,0.14285714285714285,1.0878273789322797,0.0275414046998608,6.060986226310421,0.08073650345010042,0.6011873401544536,,False
route,DF->MT,12,1.0,0.9314341324871578,0.08333333333333333,1.0736132219352479,0.027181533402351396,5.98179001242014,0.06856586751284222,0.6060117263698584,,False
route,RJ->MT,29,3.0,2.8235145768485417,0.10344827586206896,1.062505582439189,0.21911419475869348,3.105092193123328,0.17648542315145832,0.5361326963416505,,False
route,DF->DF,49,3.0,2.8304291958716847,0.061224489795918366,1.0599099261608955,0.2185789080320271,3.097506583994331,0.16957080412831527,0.5377681671879461,,False
route,PR->PB,38,6.0,5.676898823345635,0.15789473684210525,1.0569150845749877,0.387869208525577,2.3004591818358655,0.3231011766543652,0.5011339922861929,,False
route,RJ->RN,22,3.0,2.8402782760719703,0.13636363636363635,1.0562345335221592,0.21782095370993315,3.0867655270268903,0.15972172392802975,0.5400919814331785,,False
route,SP->GO,1396,129.0,122.20367109349685,0.09240687679083094,1.0556147687355755,0.881322367471151,1.2542879868916428,6.796328906503149,0.28104413606894335,,False
route,RJ->BA,131,15.0,14.229899721047211,0.11450381679389313,1.0541184614121875,0.5899821008833841,1.738608096787428,0.7701002789527891,0.45391496394573566,,False
route,MG->SC,251,22.0,20.90362968525307,0.08764940239043825,1.0524488010577604,0.6595640603964659,1.593420132706584,1.096370314746931,0.4339582384672376,,False
route,SC->BA,76,10.0,9.60200845926502,0.13157894736842105,1.0414487804737305,0.49941517094846355,1.9152613872437119,0.39799154073497967,0.49139752914907725,,False
route,ES->RS,19,2.0,1.9283748225355823,0.10526315789473684,1.0371427673849418,0.12560280071769905,3.7465162805975445,0.07162517746441766,0.5742603294335842,,False
route,SP->RR,33,5.0,4.847623817838267,0.15151515151515152,1.0314331697111108,0.33490354266853833,2.407020948363524,0.1523761821617331,0.5323752788167381,,False
route,RJ->RJ,939,62.0,60.53335060828703,0.06602768903088392,1.0242287825962864,0.7852703345924655,1.3130150747820204,1.46664939171297,0.44222895678919744,,False
route,MG->PA,83,10.0,10.081610258824918,0.12048192771084337,0.991905037317478,0.4756570203589054,1.8241486796139352,-0.08161025882491835,0.5522379883114787,,False
route,SP->PA,674,89.0,90.22298871338648,0.13204747774480713,0.9864448215379832,0.7921961925846293,1.2139052358559976,-1.222988713386485,0.5652721853882655,,False
route,SC->MT,25,3.0,3.058863360018357,0.12,0.9807564598053822,0.2022555603437901,2.866186566009182,-0.058863360018357014,0.5898675829515383,,False
